ID,input2_BCUT2D_CHGHI,input2_BCUT2D_MRLOW,input2_EState_VSA2,input2_EState_VSA3,input2_EState_VSA4,input2_EState_VSA5,input2_EState_VSA8,input2_EState_VSA9,input2_FpDensityMorgan1,input2_FpDensityMorgan2,input2_FpDensityMorgan3,input2_MolLogP,input2_NHOHCount,input2_NOCount,input2_NumAliphaticHeterocycles,input2_NumAliphaticRings,input2_NumAromaticCarbocycles,input2_NumHAcceptors,input2_NumHDonors,input2_NumHeteroatoms,input2_NumHeterocycles,input2_NumSaturatedHeterocycles,input2_NumSaturatedRings,input2_PEOE_VSA2,input2_PEOE_VSA6,input2_PEOE_VSA7,input2_PEOE_VSA8,input2_SMR_VSA1,input2_SMR_VSA3,input2_SMR_VSA5,input2_SPS,input2_SlogP_VSA10,input2_SlogP_VSA3,input2_SlogP_VSA5,input2_TPSA,input2_VSA_EState1,input2_VSA_EState10,input2_VSA_EState3,input2_VSA_EState4,input2_VSA_EState5,input2_VSA_EState6,input2_VSA_EState9,input2_fr_Al_OH,input2_fr_Al_OH_noTert,input2_fr_HOCCN,input2_fr_aniline,input2_fr_benzene,input2_fr_ether,input2_fr_morpholine,input2_fr_para_hydroxylation,input2_fr_piperzine,input2_fr_unbrch_alkane,R_ratio,Polymer_MW,Target_norm
463,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,1,8300,2.176091259
464,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,0.5,8300,2.176091259
465,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,4,8300,2.176091259
466,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,2,8300,2.176091259
467,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,1,8300,2.176091259
468,2.305,-0.855,29.575,32.662,50.885,17.198,21.019,14.211,0.935,1.613,2.194,-0.21,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,38.36,32.311,41.107,0,65.214,12.968,0,23.8,65.214,66.27,16.901,1.972,0,-0.284,2.361,0,6.025,0,0,0,0,0,3,0,0,0,3,0.5,8300,2.176091259
469,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,4,8300,2.176091259
470,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,2,8300,2.176091259
471,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,1,8300,2.176091259
472,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,0.5,8300,2.176091259
473,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,4,8300,2.176091259
474,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,2,8300,2.176091259
475,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,1,8300,2.176091259
476,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,0.5,8300,2.176091259
477,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,4,8300,2.176091259
478,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,2,8300,2.176091259
479,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,1,8300,2.176091259
480,2.305,-0.893,29.575,32.662,50.885,25.387,20.771,14.211,0.879,1.545,2.121,0.571,1,6,0,0,0,6,1,8,0,0,0,4.795,19.765,52.207,32.311,41.107,0,79.062,12.909,0,23.8,79.062,66.27,16.986,2.003,0,-0.287,2.394,0,1.682,0,0,0,0,0,3,0,0,0,3,0.5,8300,2.176091259
